,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
593,248805,Confirmatory,Mitogenic stimulation or antagonism of 30 nM quinpirole-stimulated mitogenesis in CHO cells expressing human dopamine D2 receptor,Title: Dopamine D3 receptor partial agonists and antagonists as potential drug abuse therapeutic agents.,43,ChEMBL,CHEMBL827419,20181018,9826580|9887463|9891901|9980998|10001256|10276451|10436285|11223885|11224283|11307083|11316847|11351639|11408148|11477180|44309509|44309510,103252206|103252237|103252954|103265393|103265394|103265819|103265880|103265882|103381942|103440227|103440257|103440349|103440417|103463820|103463979|103464153,1813,,P14416,Curation Efforts|Research and Development,15916415,0,,P14416,9606.0,197.0,,,1,0,1,1,1,1
594,248908,Literature-derived,Mitogenic stimulation or antagonism of 30 nM quinpirole-stimulated mitogenesis in CHO cells expressing human dopamine D2 receptor; IA=inactive,Title: Dopamine D3 receptor partial agonists and antagonists as potential drug abuse therapeutic agents.,43,ChEMBL,CHEMBL874196,20181018,44309775,103265917,1813,,P14416,Curation Efforts|Research and Development,15916415,0,,P14416,9606.0,197.0,,,1,0,1,1,1,1
596,254271,Confirmatory,Inhibition constant against dopamine receptor D2,Title: Designed multiple ligands. An emerging drug discovery paradigm.,43,ChEMBL,CHEMBL881219,20181018,9802187|11260311,103285605|103472087,1813,,P14416,Curation Efforts|Research and Development,16220969,0,,P14416,9606.0,,,,0,0,0,0,0,0
597,254291,Confirmatory,Affinity towards cloned Dopamine receptor D2,Title: Synthesis of potent and selective serotonin 5-HT1B receptor ligands._||_Abstract: A series of serotonin 5-HT1B ligands were synthesized and evaluated for their potency and selectivity against other 5-HT receptor subtypes. Many of these new compounds displayed high affinity and selectivity for the 5-HT1B receptor and compound 6c was found to have the in vitro binding profile necessary for development as a PET radioligand.,43,ChEMBL,CHEMBL884721,20181018,107780|10478367|44403095|44403098|44403101|44403102|44403105|44403106|44404394|44404396,103178924|103468309|103468317|103468322|103468323|103468330|103468331|103471392|103471393|103471397,1813,,P14416,Curation Efforts|Research and Development,16143528,0,,P14416,9606.0,,,,0,0,0,0,0,0
598,254380,Confirmatory,Binding affinity towards Dopamine D2L receptor using CHO cell line and [3H]spiperone as radioligand ,"Title: Synthesis and evaluation of 18F-labeled dopamine D3 receptor ligands as potential PET imaging agents._||_Abstract: A series of fluoro substituted aryl carboxamides was synthesized revealing high affinity for the dopamine D3 receptor. In contrast to 2-methoxy substitution, a 2,3-dichloro substitution pattern at the phenylpiperazine moiety induces a 10-fold increase of D3 affinity which is expressed by Ki values of 0.53, 1.1, and 9.0 nM for 8b, 8d, and 8f. Applying aromatic 18F-for-Br(Cl) substitution, high radiochemical yields between 76-82% were obtained for [18F]8c-f. The most promising ligand, [18F]8d, was used as imaging agent of the D3 receptor in vitro. However, due to the lack of specific binding, further studies should aim at the development of radioligands with improved D3 receptor selectivity.",43,ChEMBL,CHEMBL884780,20181018,10276451|44403210|44403213|44403214|44403219|44403220|44403224|44403225|44403232,103252954|103468524|103468529|103468530|103468537|103468538|103468545|103468546|103468557,1813,,P14416,Curation Efforts|Research and Development,16139501,0,,P14416,9606.0,197.0,,,0,0,0,0,0,0
599,254381,Confirmatory,Binding affinity towards Dopamine D2S receptor using CHO cell line and [3H]spiperone as radioligand ,"Title: Synthesis and evaluation of 18F-labeled dopamine D3 receptor ligands as potential PET imaging agents._||_Abstract: A series of fluoro substituted aryl carboxamides was synthesized revealing high affinity for the dopamine D3 receptor. In contrast to 2-methoxy substitution, a 2,3-dichloro substitution pattern at the phenylpiperazine moiety induces a 10-fold increase of D3 affinity which is expressed by Ki values of 0.53, 1.1, and 9.0 nM for 8b, 8d, and 8f. Applying aromatic 18F-for-Br(Cl) substitution, high radiochemical yields between 76-82% were obtained for [18F]8c-f. The most promising ligand, [18F]8d, was used as imaging agent of the D3 receptor in vitro. However, due to the lack of specific binding, further studies should aim at the development of radioligands with improved D3 receptor selectivity.",43,ChEMBL,CHEMBL884781,20181018,10276451|44403210|44403213|44403214|44403219|44403220|44403224|44403225|44403232,103252954|103468524|103468529|103468530|103468537|103468538|103468545|103468546|103468557,1813,,P14416,Curation Efforts|Research and Development,16139501,0,,P14416,9606.0,197.0,,,0,0,0,0,0,0
600,254418,Confirmatory,Binding affinity against Dopamine receptor D2 expressed in CHO cells,"Title: 8-Substituted 3,4-dihydroquinolinones as a novel scaffold for atypical antipsychotic activity._||_Abstract: Several new, potent dopamine subtype 2 (DA D(2)) active compounds with serotonin subtype 2A (5-HT(2A)) pharmacology are presented. 8-Substituted 3,4-dihydroquinolinones, tetrahydroquinolines, and N-acyl tetrahydroquinolines were evaluated in primary assays. Subtle changes on this novel scaffold translated to large changes in potency and selectivity in vitro. These compounds show promise as novel atypical antipsychotics for the treatment of schizophrenia.",43,ChEMBL,CHEMBL872392,20181018,10367367|10432760|44404412|44404413|44404417|44404418|44404422|44404423|44404428|44404437|44404439|44404440|44404443|44404446|44404449|44404450|44404453|44404454|44404456|44404457|44404459|44404460|44404463|44404465|44404470,103471413|103471414|103471422|103471423|103471430|103471431|103471437|103471455|103471456|103471465|103471466|103471475|103471476|103471485|103471492|103471493|103471501|103471502|103471509|103471510|103471521|103471522|103471532|103471533|103471542,1813,,P14416,Curation Efforts|Research and Development,16087333,0,,P14416,9606.0,197.0,,,0,0,0,0,0,0
612,254688,Confirmatory,Inhibitory concentration against dopamine receptor D2,Title: Designed multiple ligands. An emerging drug discovery paradigm.,43,ChEMBL,CHEMBL872217,20181018,1342|60854|9104271|9799123|11176199|44336061|135398737,103165765|103183489|103194712|103241189|103261231|103324376|103324647,1813,,P14416,Curation Efforts|Research and Development,16220969,0,,P14416,9606.0,,,,0,0,0,0,0,0
617,257526,Confirmatory,Displacement of [3H]spiperone from human dopamine D2(short) receptor in rat pituitary GH4C1 cells,Title: N-[(3S)-1-benzylpyrrolidin-3-yl]-(2-thienyl)benzamides: human dopamine D4 ligands with high affinity for the 5-HT2A receptor._||_Abstract: A series of N-[(3S)-1-benzylpyrrolidin-3-yl]-(2-thienyl)benzamides 8 has been prepared and found to bind with high affinity to the human D(4) (hD(4)) and 5-HT(2A) receptors. Several compounds displayed selectivity for these receptors versus hD(2) and alpha(1) adrenergic receptors of over 500-fold.,43,ChEMBL,CHEMBL860444,20181019,11559589|11668034|44394743|44405414|44405445|44405452|44405455|44405466|44405469|44405490|44405492|44405522,103451472|103451665|103474072|103474073|103474132|103474139|103474148|103474167|103474172|103474205|103474210|103474267,1813,,P14416,Curation Efforts|Research and Development,16168646,0,,P14416,9606.0,129172.0,,,0,0,0,0,0,0
618,257527,Literature-derived,Inhibitory activity against human dopamine D2(short) receptor in rat pituitary GH4C1 cells at 100 nM,Title: N-[(3S)-1-benzylpyrrolidin-3-yl]-(2-thienyl)benzamides: human dopamine D4 ligands with high affinity for the 5-HT2A receptor._||_Abstract: A series of N-[(3S)-1-benzylpyrrolidin-3-yl]-(2-thienyl)benzamides 8 has been prepared and found to bind with high affinity to the human D(4) (hD(4)) and 5-HT(2A) receptors. Several compounds displayed selectivity for these receptors versus hD(2) and alpha(1) adrenergic receptors of over 500-fold.,43,ChEMBL,CHEMBL860445,20181019,44405451|44405489|44405530,103474138|103474204|103474287,1813,,P14416,Curation Efforts|Research and Development,16168646,0,,P14416,9606.0,129172.0,,,0,0,0,0,0,0
621,258141,Literature-derived,Percentage binding to dopamine D2 at 10 uM,"Title: A new chemical tool for exploring the physiological function of the PDE2 isozyme._||_Abstract: Oxindole (2) is a potent and selective PDE2 inhibitor with a favorable ADME, physiochemical and pharmacokinetic profile to allow for use as a chemical tool in elucidating the physiological role of PDE2.",43,ChEMBL,CHEMBL859463,20181019,11438405,103476180,1813,,P14416,Curation Efforts|Research and Development,16275071,0,,P14416,9606.0,,,,0,0,0,0,0,0
628,258949,Confirmatory,Displacement of [3H]spiroperidol from cloned human dopamine receptor D2(long) expressed in rat C6 glioma cells,"Title: Design, synthesis, and binding affinities of potential positron emission tomography (PET) ligands for visualization of brain dopamine D3 receptors._||_Abstract: We here report the synthesis of compounds structurally related to the high-affinity dopamine D(3) receptor ligand N-[4-[4-(2,3-dichlorophenyl)piperazin-1-yl]butyl]-7-methoxy-2-benzofurancarboxamide (1). All compounds were specifically designed as potential PET radioligands for brain D(3) receptors visualization, having lipophilicity within a range for high brain uptake and weak nonspecific binding (2 < ClogP < 3.5) and bearing a methoxy substituent for easy access to labeling with the positron emitter isotope (11)C. N-[4-[4-(5-methoxy-2-benzisoxazolyl)piperazin-1-yl]butyl]-4-(4-morpholinyl)benzamide (22), N-[4-[4-(5-methoxy-2-benzisoxazolyl)piperazin-1-yl]butyl]-4-(1H-imidazol-1-yl)benzamide (23), and N-[4-[4-(5-methoxy-2-benzisoxazolyl)piperazin-1-yl]butyl]-5-(2-furanyl)-1H-pyrazole-3-carboxamide (24) displayed good D(3) receptor affinities (K(i) values 38.0, 22.6, and 21.3 nM, respectively) and were selective over D(2) receptor. Moreover, compounds 22-24 were able to permeate the Caco-2 cell monolayer, differently from compound 1. Although the goal to identify potential PET radioligands with subnanomolar affinities for D(3) receptor was not achieved, the proposed strategy could be a starting point for future developments.",43,ChEMBL,CHEMBL861746,20181020,10254390|10939008|11496793|11504199|11505572|11509984|11512962|11518499|11518546|11547643|11554831|11554891|11568232|11568543|11569099|11569488|11577696|11603959|11605088|11611862|11618408|11662426|11670438|11671211|11691676|11692038,103359571|103470602|103476338|103476344|103476386|103476618|103476657|103476731|103476732|103476733|103476739|103476740|103476741|103476748|103476749|103476770|103476771|103476781|103476782|103476785|103476786|103476788|103476795|103476807|103476915|103476916,1813,,P14416,Curation Efforts|Research and Development,16392820,0,,P14416,9606.0,179.0,,,0,0,0,0,0,0
633,260857,Literature-derived,Binding affinity to dopamine D2 receptor at 10 uM,Title: A new chemical tool for exploring the role of the PDE4D isozyme in leukocyte function._||_Abstract: Nicotinamide (2) is a potent and selective inhibitor of the PDE4D isozyme and as a chemical tool selectively blocks eosinophil mediator release and chemotaxis thus linking the role of PDE4D to eosinophil function.,43,ChEMBL,CHEMBL866482,20181020,18734933,103480475,1813,,P14416,Curation Efforts|Research and Development,16263279,0,,P14416,9606.0,,,,0,0,0,0,0,0
634,261034,Confirmatory,Inhibitory activity against dopamine D2,"Title: 1-(4-Methylphenyl)-2-pyrrolidin-1-yl-pentan-1-one (Pyrovalerone) analogues: a promising class of monoamine uptake inhibitors._||_Abstract: Dopamine, serotonin, and norepinephrine are essential for neurotransmission in the mammalian system. These three neurotransmitters have been the focus of considerable research because the modulation of their production and their interaction at monoamine receptors has profound effects upon a multitude of pharmacological outcomes. Our interest has focused on neurotransmitter reuptake mechanisms in a search for medications for cocaine abuse. Herein we describe the synthesis and biological evaluation of an array of 2-aminopentanophenones. This array has yielded selective inhibitors of the dopamine and norepinephrine transporters with little effect upon serotonin trafficking. A subset of compounds had no significant affinity at 5HT1A, 5HT1B, 5HT1C, D1, D2, or D3 receptors. The lead compound, racemic 1-(4-methylphenyl)-2-pyrrolidin-1-yl-pentan-1-one 4a, was resolved into its enantiomers and the S isomer was found to be the most biologically active enantiomer. Among the most potent of these DAT/NET selective compounds are the 1-(3,4-dichlorophenyl)- (4u) and the 1-naphthyl- (4t) 2-pyrrolidin-1-yl-pentan-1-one analogues.",43,ChEMBL,CHEMBL859254,20181020,11209208|11220599|11243002|11277680|11299968|11311147|11311148|11311204|11357862|11470616|11530118|11551780|11580039,103479775|103479790|103479827|103479842|103479843|103479849|103479856|103479857|103480110|103480111|103480121|103480127|103480288,1813,,P14416,Curation Efforts|Research and Development,16480278,0,,P14416,9606.0,,,,0,0,0,0,0,0
